customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Value
2998,67,3,4629.21,2,1,2,5,Low
2999,9,11,12745.98,5,5,5,15,High
3000,43,4,4848.29,3,2,2,7,Low
3001,105,4,4664.8,1,2,2,5,Low
3002,45,7,7201.75,3,4,4,11,Medium
3003,112,9,7885.54,1,5,4,10,Medium
3004,114,5,5048.79,1,3,2,6,Low
3005,190,3,3682.5499999999997,1,1,1,3,Low
3006,31,4,5912.1,4,2,3,9,Medium
3007,4,7,8547.34,5,4,4,13,High
3008,6,6,7710.66,5,4,4,13,High
3009,89,4,4421.04,2,2,2,6,Low
3010,111,4,3636.6800000000003,1,2,1,4,Low
3011,36,4,3080.8,3,2,1,6,Low
3012,4,6,9204.57,5,4,5,14,High
3013,5,9,8161.56,5,5,4,14,High
3014,20,9,8691.039999999999,4,5,4,13,High
3015,47,10,14529.95,3,5,5,13,High
3016,1,5,7991.99,5,3,4,12,High
3017,58,6,6588.3,3,4,3,10,Medium
3018,20,5,3833.35,4,3,2,9,Medium
3019,65,3,4258.98,2,1,2,5,Low
3020,23,12,11413.11,4,5,5,14,High
3021,61,7,6493.42,2,4,3,9,Medium
3022,32,5,3884.79,4,3,2,9,Medium
3023,133,4,2119.85,1,2,1,4,Low
3024,51,2,3539.28,3,1,1,5,Low
3025,126,2,2263.49,1,1,1,3,Low
3026,93,6,5618.62,2,4,3,9,Medium
3027,32,5,3296.91,4,3,1,8,Medium
3028,47,5,5620.95,3,3,3,9,Medium
3029,122,4,5099.51,1,2,2,5,Low
3030,25,7,5700.4,4,4,3,11,Medium
3031,3,5,6455.51,5,3,3,11,Medium
3032,41,7,10767.02,3,4,5,12,High
3033,159,2,2523.2,1,1,1,3,Low
3034,49,5,5496.76,3,3,3,9,Medium
3035,39,5,4522.24,3,3,2,8,Medium
3036,157,5,8620.53,1,3,4,8,Medium
3037,186,3,2449.3,1,1,1,3,Low
3038,47,6,5268.26,3,4,3,10,Medium
3039,70,9,8652.35,2,5,4,11,Medium
3040,204,1,1292.84,1,1,1,3,Low
3041,125,2,3469.37,1,1,1,3,Low
3042,12,6,6916.03,5,4,4,13,High
3043,12,4,4497.96,5,2,2,9,Medium
3044,5,9,10768.18,5,5,5,15,High
3045,66,6,8878.98,2,4,5,11,Medium
3046,229,5,6086.83,1,3,3,7,Low
3047,35,5,6712.39,3,3,3,9,Medium
3048,5,13,14756.09,5,5,5,15,High
3049,44,3,3596.57,3,1,1,5,Low
3050,67,9,12410.86,2,5,5,12,High
3051,141,4,5849.7,1,2,3,6,Low
3052,55,2,1216.02,3,1,1,5,Low
3053,194,4,3823.21,1,2,2,5,Low
3054,3,5,7022.29,5,3,4,12,High
3055,59,10,10643.23,3,5,5,13,High
3056,20,4,4165.67,4,2,2,8,Medium
3057,29,7,9733.55,4,4,5,13,High
3058,25,5,8188.639999999999,4,3,4,11,Medium
3059,143,2,3898.92,1,1,2,4,Low
3060,30,11,14609.22,4,5,5,14,High
3061,60,9,8604.59,2,5,4,11,Medium
3062,47,6,6083.87,3,4,3,10,Medium
3063,93,5,3246.28,2,3,1,6,Low
3064,56,7,6989.68,3,4,4,11,Medium
3065,6,5,5665.26,5,3,3,11,Medium
3066,165,4,3756.25,1,2,1,4,Low
3067,40,6,7095.87,3,4,4,11,Medium
3068,80,6,5197.79,2,4,2,8,Medium
3069,71,3,3104.7999999999997,2,1,1,4,Low
3070,120,4,1927.42,1,2,1,4,Low
3071,159,4,3954.99,1,2,2,5,Low
3072,68,7,7712.87,2,4,4,10,Medium
3073,252,3,3426.95,1,1,1,3,Low
3074,11,7,8822.95,5,4,5,14,High
3075,82,6,5704.8,2,4,3,9,Medium
3076,210,4,4105.89,1,2,2,5,Low
3077,17,7,8452.62,4,4,4,12,High
3078,170,3,2490.95,1,1,1,3,Low
3079,132,4,4030.71,1,2,2,5,Low
3080,5,9,10388.83,5,5,5,15,High
3081,107,6,8311.18,1,4,4,9,Medium
3082,17,5,4508.030000000001,4,3,2,9,Medium
3083,70,6,4366.12,2,4,2,8,Medium
3084,16,6,7652.58,4,4,4,12,High
3085,26,5,4858.75,4,3,2,9,Medium
3086,12,10,9866.66,5,5,5,15,High
3087,85,6,6584.210000000001,2,4,3,9,Medium
3088,4,7,6701.71,5,4,3,12,High
3089,28,4,6196.13,4,2,3,9,Medium
3090,199,5,6006.22,1,3,3,7,Low
3091,308,2,1434.48,1,1,1,3,Low
3092,161,3,3324.14,1,1,1,3,Low
3093,69,9,10362.369999999999,2,5,5,12,High
3094,162,7,6633.12,1,4,3,8,Medium
3095,37,5,7352.31,3,3,4,10,Medium
3096,16,3,5023.0599999999995,4,1,2,7,Low
3097,61,3,3076.92,2,1,1,4,Low
3098,39,4,5235.47,3,2,2,7,Low
3099,84,2,3105.12,2,1,1,4,Low
3100,21,4,5579.87,4,2,3,9,Medium
3101,62,4,4558.28,2,2,2,6,Low
3102,107,5,7162.67,1,3,4,8,Medium
3103,60,8,9084.18,2,5,5,12,High
3104,50,7,7947.43,3,4,4,11,Medium
3105,11,6,6820.6,5,4,4,13,High
3106,200,5,5176.15,1,3,2,6,Low
3107,96,4,4003.1400000000003,2,2,2,6,Low
3108,54,7,10194.970000000001,3,4,5,12,High
3109,170,5,6150.85,1,3,3,7,Low
3110,18,3,2064.77,4,1,1,6,Low
3111,49,5,4650.44,3,3,2,8,Medium
3112,12,8,8006.59,5,5,4,14,High
3113,110,8,10192.61,1,5,5,11,Medium
3114,88,5,4755.43,2,3,2,7,Low
3115,196,5,6326.07,1,3,3,7,Low
3116,88,6,5955.83,2,4,3,9,Medium
3117,26,9,12615.48,4,5,5,14,High
3118,13,9,14065.03,5,5,5,15,High
3119,6,4,4368.56,5,2,2,9,Medium
3120,21,7,7351.7,4,4,4,12,High
3121,49,6,6379.44,3,4,3,10,Medium
3122,144,5,5885.77,1,3,3,7,Low
3123,1,4,3733.72,5,2,1,8,Medium
3124,39,3,2085.18,3,1,1,5,Low
3125,10,4,4529.16,5,2,2,9,Medium
3126,41,7,8883.54,3,4,5,12,High
3127,36,4,5836.78,3,2,3,8,Medium
3128,105,5,5753.62,1,3,3,7,Low
3129,17,5,6405.030000000001,4,3,3,10,Medium
3130,1,5,6539.6,5,3,3,11,Medium
3131,18,8,7333.7,4,5,4,13,High
3132,24,5,5502.29,4,3,3,10,Medium
3133,12,6,7335.610000000001,5,4,4,13,High
3134,65,7,10273.18,2,4,5,11,Medium
3135,122,7,7539.8099999999995,1,4,4,9,Medium
3136,26,4,4905.76,4,2,2,8,Medium
3137,117,7,6481.77,1,4,3,8,Medium
3138,70,5,7137.22,2,3,4,9,Medium
3139,12,3,2633.05,5,1,1,7,Low
3140,41,3,2714.79,3,1,1,5,Low
3141,71,7,3596.67,2,4,1,7,Low
3142,13,4,4004.87,5,2,2,9,Medium
3143,21,11,10532.28,4,5,5,14,High
3144,65,3,1975.27,2,1,1,4,Low
3145,69,7,8500.63,2,4,4,10,Medium
3146,55,7,9778.95,3,4,5,12,High
3147,4,6,5237.77,5,4,2,11,Medium
3148,56,6,6033.4,3,4,3,10,Medium
3149,23,3,3636.56,4,1,1,6,Low
3150,88,8,5011.59,2,5,2,9,Medium
3151,14,9,11451.18,5,5,5,15,High
3152,12,6,5683.73,5,4,3,12,High
3153,128,5,8533.27,1,3,4,8,Medium
3154,15,7,6780.46,5,4,4,13,High
3155,44,4,2692.7400000000002,3,2,1,6,Low
3156,5,3,3087.91,5,1,1,7,Low
3157,11,8,10424.25,5,5,5,15,High
3158,17,6,7721.6900000000005,4,4,4,12,High
3159,26,2,3527.29,4,1,1,6,Low
3160,53,5,6779.3099999999995,3,3,4,10,Medium
3161,84,1,792.9,2,1,1,4,Low
3162,111,2,2734.17,1,1,1,3,Low
3163,15,6,5066.64,5,4,2,11,Medium
3164,99,5,6151.66,2,3,3,8,Medium
3165,78,8,8775.91,2,5,5,12,High
3166,48,6,8665.7,3,4,4,11,Medium
3167,74,4,5079.55,2,2,2,6,Low
3168,92,5,7910.709999999999,2,3,4,9,Medium
3169,1,7,6806.93,5,4,4,13,High
3170,45,6,6884.95,3,4,4,11,Medium
3171,76,3,3111.56,2,1,1,4,Low
3172,56,4,3093.31,3,2,1,6,Low
3173,46,6,8425.04,3,4,4,11,Medium
3174,25,6,4986.21,4,4,2,10,Medium
3175,261,3,3044.7200000000003,1,1,1,3,Low
3176,25,9,7167.2699999999995,4,5,4,13,High
3177,69,7,5174.7300000000005,2,4,2,8,Medium
3178,30,5,6357.4800000000005,4,3,3,10,Medium
3179,269,1,1148.64,1,1,1,3,Low
3180,146,2,2298.81,1,1,1,3,Low
3181,10,6,8160.14,5,4,4,13,High
3182,85,4,1732.02,2,2,1,5,Low
3183,12,8,6607.77,5,5,3,13,High
3184,69,8,9258.6,2,5,5,12,High
3185,19,7,6809.12,4,4,4,12,High
3186,20,5,5875.91,4,3,3,10,Medium
3187,64,5,5489.099999999999,2,3,3,8,Medium
3188,117,5,3932.31,1,3,2,6,Low
3189,57,2,200.7,3,1,1,5,Low
3190,93,8,5692.24,2,5,3,10,Medium
3191,8,8,9402.43,5,5,5,15,High
3192,189,4,4871.5199999999995,1,2,2,5,Low
3193,11,6,5155.41,5,4,2,11,Medium
3194,87,2,1922.0300000000002,2,1,1,4,Low
3195,50,9,8409.64,3,5,4,12,High
3196,51,7,7505.92,3,4,4,11,Medium
3197,4,5,5284.57,5,3,3,11,Medium
3198,102,4,5693.18,1,2,3,6,Low
3199,14,8,10703.79,5,5,5,15,High
3200,40,5,4865.6900000000005,3,3,2,8,Medium
3201,22,7,7757.7300000000005,4,4,4,12,High
3202,12,8,9341.0,5,5,5,15,High
3203,8,3,4714.8099999999995,5,1,2,8,Medium
3204,35,8,10981.449999999999,3,5,5,13,High
3205,97,6,6054.93,2,4,3,9,Medium
3206,76,7,7842.21,2,4,4,10,Medium
3207,82,5,3751.87,2,3,1,6,Low
3208,54,7,9142.74,3,4,5,12,High
3209,10,4,3112.43,5,2,1,8,Medium
3210,10,5,3992.06,5,3,2,10,Medium
3211,36,3,3667.73,3,1,1,5,Low
3212,100,8,13490.52,2,5,5,12,High
3213,69,5,4363.18,2,3,2,7,Low
3214,69,4,4838.349999999999,2,2,2,6,Low
3215,67,7,11950.24,2,4,5,11,Medium
3216,1,4,3366.82,5,2,1,8,Medium
3217,9,11,10733.56,5,5,5,15,High
3218,217,4,3574.66,1,2,1,4,Low
3219,28,8,7191.65,4,5,4,13,High
3220,41,8,7616.3,3,5,4,12,High
3221,112,10,11562.03,1,5,5,11,Medium
3222,16,2,2179.35,4,1,1,6,Low
3223,15,8,8793.49,5,5,5,15,High
3224,52,9,8518.72,3,5,4,12,High
3225,9,7,7505.34,5,4,4,13,High
3226,21,4,1217.42,4,2,1,7,Low
3227,4,6,6029.25,5,4,3,12,High
3228,41,7,9815.41,3,4,5,12,High
3230,70,5,5698.38,2,3,3,8,Medium
3231,2,6,6398.62,5,4,3,12,High
3232,9,13,13451.28,5,5,5,15,High
3233,81,3,2477.0699999999997,2,1,1,4,Low
3234,150,2,2358.0,1,1,1,3,Low
3235,223,1,1163.89,1,1,1,3,Low
3237,177,7,8413.77,1,4,4,9,Medium
3238,30,5,3916.44,4,3,2,9,Medium
3239,3,6,4374.75,5,4,2,11,Medium
3240,54,9,10954.07,3,5,5,13,High
3241,8,7,9518.2,5,4,5,14,High
3242,50,8,11452.82,3,5,5,13,High
3243,164,4,4005.26,1,2,2,5,Low
3244,22,4,3578.91,4,2,1,7,Low
3245,94,6,5577.43,2,4,3,9,Medium
3246,100,5,6186.950000000001,2,3,3,8,Medium
3247,45,8,7108.27,3,5,4,12,High
3248,59,4,3305.23,3,2,1,6,Low
3249,34,8,12502.35,3,5,5,13,High
3250,86,6,4950.37,2,4,2,8,Medium
3251,8,11,9947.98,5,5,5,15,High
3252,19,7,5910.41,4,4,3,11,Medium
3253,6,3,4743.31,5,1,2,8,Medium
3254,32,7,7980.87,4,4,4,12,High
3255,3,6,7050.41,5,4,4,13,High
3256,13,10,12399.539999999999,5,5,5,15,High
3257,7,3,5121.28,5,1,2,8,Medium
3258,18,8,11196.13,4,5,5,14,High
3259,33,2,1027.94,4,1,1,6,Low
3260,125,3,3833.56,1,1,2,4,Low
3261,39,7,7410.33,3,4,4,11,Medium
3262,2,10,9899.64,5,5,5,15,High
3263,24,5,4721.62,4,3,2,9,Medium
3264,24,9,10978.33,4,5,5,14,High
3265,89,7,3458.83,2,4,1,7,Low
3266,72,7,6947.21,2,4,4,10,Medium
3267,89,6,7867.97,2,4,4,10,Medium
3268,133,6,8610.78,1,4,4,9,Medium
3269,36,4,4857.44,3,2,2,7,Low
3270,123,5,7135.8099999999995,1,3,4,8,Medium
3271,91,5,4571.639999999999,2,3,2,7,Low
3272,296,1,569.56,1,1,1,3,Low
3273,66,7,10472.26,2,4,5,11,Medium
3274,31,5,3450.3,4,3,1,8,Medium
3275,5,4,2826.83,5,2,1,8,Medium
3276,81,5,6419.18,2,3,3,8,Medium
3277,38,5,5868.16,3,3,3,9,Medium
3278,23,5,5194.07,4,3,2,9,Medium
3279,298,1,1071.23,1,1,1,3,Low
3280,135,8,11763.69,1,5,5,11,Medium
3281,60,2,2044.08,2,1,1,4,Low
3282,17,4,4534.85,4,2,2,8,Medium
3283,1,7,8875.03,5,4,5,14,High
3284,279,6,5886.76,1,4,3,8,Medium
3285,20,5,4672.63,4,3,2,9,Medium
3286,10,10,9898.29,5,5,5,15,High
3287,77,3,3694.7200000000003,2,1,1,4,Low
3288,33,6,8748.24,4,4,5,13,High
3289,70,5,7683.389999999999,2,3,4,9,Medium
3290,3,8,9719.34,5,5,5,15,High
3291,47,4,3946.9500000000003,3,2,2,7,Low
3292,302,1,60.34,1,1,1,3,Low
3293,1,5,4716.33,5,3,2,10,Medium
3294,63,4,6769.75,2,2,4,8,Medium
3295,20,8,10279.81,4,5,5,14,High
3296,65,11,8887.0,2,5,5,12,High
3297,59,6,4162.96,3,4,2,9,Medium
3298,5,5,6502.58,5,3,3,11,Medium
3299,31,5,4560.97,4,3,2,9,Medium
3300,16,7,9878.11,4,4,5,13,High
3301,43,5,4630.47,3,3,2,8,Medium
3302,21,5,3954.1099999999997,4,3,2,9,Medium
3303,21,5,4834.35,4,3,2,9,Medium
3304,79,10,11128.31,2,5,5,12,High
3305,40,2,306.78999999999996,3,1,1,5,Low
3306,41,5,6945.6,3,3,4,10,Medium
3307,17,5,6066.91,4,3,3,10,Medium
3308,68,3,3436.83,2,1,1,4,Low
3309,25,5,5485.79,4,3,3,10,Medium
3310,52,5,5062.860000000001,3,3,2,8,Medium
3311,66,4,3921.49,2,2,2,6,Low
3312,7,4,3943.69,5,2,2,9,Medium
3313,55,6,6335.93,3,4,3,10,Medium
3314,59,6,6475.13,3,4,3,10,Medium
3315,2,7,8032.110000000001,5,4,4,13,High
3316,21,2,2608.09,4,1,1,6,Low
3317,88,4,3299.45,2,2,1,5,Low
3318,152,4,5363.35,1,2,3,6,Low
3319,23,7,7042.889999999999,4,4,4,12,High
3320,138,10,10109.98,1,5,5,11,Medium
3321,97,3,2952.52,2,1,1,4,Low
3322,3,4,4598.49,5,2,2,9,Medium
3323,116,5,6500.54,1,3,3,7,Low
3324,32,7,10846.51,4,4,5,13,High
3325,46,5,5709.18,3,3,3,9,Medium
3326,30,13,14078.19,4,5,5,14,High
3327,57,8,6320.06,3,5,3,11,Medium
3328,41,4,3511.62,3,2,1,6,Low
3329,19,4,3348.29,4,2,1,7,Low
3330,23,9,8960.72,4,5,5,14,High
3331,37,5,7702.42,3,3,4,10,Medium
3332,6,6,6577.57,5,4,3,12,High
3333,192,5,5296.389999999999,1,3,3,7,Low
3334,74,8,5742.35,2,5,3,10,Medium
3335,4,7,5555.54,5,4,3,12,High
3336,75,6,9153.34,2,4,5,11,Medium
3337,7,8,8265.62,5,5,4,14,High
3338,5,4,2377.23,5,2,1,8,Medium
3339,39,6,4271.22,3,4,2,9,Medium
3340,114,6,6462.47,1,4,3,8,Medium
3341,50,4,3646.81,3,2,1,6,Low
3342,101,7,6736.7,1,4,4,9,Medium
3343,79,6,6667.84,2,4,3,9,Medium
3344,11,7,6236.96,5,4,3,12,High
3345,32,5,3926.35,4,3,2,9,Medium
3346,49,3,2794.14,3,1,1,5,Low
3347,108,5,5387.86,1,3,3,7,Low
3348,130,3,2749.69,1,1,1,3,Low
3349,222,5,6639.07,1,3,3,7,Low
3350,39,6,9352.56,3,4,5,12,High
3351,40,6,7191.88,3,4,4,11,Medium
3352,31,7,5559.64,4,4,3,11,Medium
3353,31,7,5270.16,4,4,3,11,Medium
3354,183,2,3213.07,1,1,1,3,Low
3355,1,6,5854.1,5,4,3,12,High
3356,5,5,6281.6900000000005,5,3,3,11,Medium
3357,36,4,3897.31,3,2,2,7,Low
3358,38,7,7810.9,3,4,4,11,Medium
3359,98,5,3839.38,2,3,2,7,Low
3360,58,8,6162.1900000000005,3,5,3,11,Medium
3361,45,6,8548.95,3,4,4,11,Medium
3362,87,3,1983.8400000000001,2,1,1,4,Low
3363,5,6,6443.93,5,4,3,12,High
3364,121,5,5647.75,1,3,3,7,Low
3365,72,6,5971.06,2,4,3,9,Medium
3366,45,4,4591.95,3,2,2,7,Low
3367,83,6,8647.67,2,4,4,10,Medium
3368,30,5,5971.18,4,3,3,10,Medium
3369,77,6,6850.6900000000005,2,4,4,10,Medium
3370,43,7,7469.49,3,4,4,11,Medium
3371,42,9,8400.31,3,5,4,12,High
3372,32,6,7238.88,4,4,4,12,High
3373,45,5,6773.370000000001,3,3,4,10,Medium
3374,2,4,6246.4400000000005,5,2,3,10,Medium
3375,13,8,8710.18,5,5,5,15,High
3376,94,5,4239.54,2,3,2,7,Low
3377,78,7,6701.91,2,4,3,9,Medium
3378,56,4,4651.77,3,2,2,7,Low
3379,21,6,8165.43,4,4,4,12,High
3380,64,5,6088.51,2,3,3,8,Medium
3381,196,5,7129.37,1,3,4,8,Medium
3382,20,10,10347.49,4,5,5,14,High
3383,30,6,7014.41,4,4,4,12,High
3384,30,6,7402.02,4,4,4,12,High
3385,55,4,3317.72,3,2,1,6,Low
3386,8,5,4407.639999999999,5,3,2,10,Medium
3387,83,8,10309.67,2,5,5,12,High
3388,26,8,9307.45,4,5,5,14,High
3389,55,6,6107.86,3,4,3,10,Medium
3390,19,5,6156.36,4,3,3,10,Medium
3391,20,5,3719.61,4,3,1,8,Medium
3392,75,1,574.64,2,1,1,4,Low
3393,3,5,4896.49,5,3,2,10,Medium
3394,20,5,5926.59,4,3,3,10,Medium
3395,10,7,7852.11,5,4,4,13,High
3396,72,2,586.65,2,1,1,4,Low
3397,90,2,2179.35,2,1,1,4,Low
3398,66,5,4872.530000000001,2,3,2,7,Low
3399,38,5,6052.6900000000005,3,3,3,9,Medium
3400,27,4,2797.13,4,2,1,7,Low
3401,67,6,6768.02,2,4,4,10,Medium
3402,13,9,10700.79,5,5,5,15,High
3403,134,4,4516.0199999999995,1,2,2,5,Low
3404,52,4,4414.0,3,2,2,7,Low
3405,53,9,9157.710000000001,3,5,5,13,High
3406,47,10,12169.87,3,5,5,13,High
3407,19,8,8397.3,4,5,4,13,High
3408,23,5,4452.78,4,3,2,9,Medium
3409,74,7,7353.55,2,4,4,10,Medium
3410,242,3,2965.8900000000003,1,1,1,3,Low
3411,31,7,11320.22,4,4,5,13,High
3412,45,4,5786.89,3,2,3,8,Medium
3413,26,4,6325.24,4,2,3,9,Medium
3414,163,3,4674.02,1,1,2,4,Low
3415,62,6,8084.960000000001,2,4,4,10,Medium
3416,123,3,2184.42,1,1,1,3,Low
3417,96,8,8566.05,2,5,4,11,Medium
3418,91,5,4643.87,2,3,2,7,Low
3419,6,3,4108.62,5,1,2,8,Medium
3420,6,11,13885.45,5,5,5,15,High
3421,29,10,12000.2,4,5,5,14,High
3422,33,5,5634.98,4,3,3,10,Medium
3423,78,4,3061.5,2,2,1,5,Low
3424,154,2,2940.52,1,1,1,3,Low
3425,19,6,6287.46,4,4,3,11,Medium
3426,46,6,8405.57,3,4,4,11,Medium
3427,2,8,12523.17,5,5,5,15,High
3428,92,1,1274.93,2,1,1,4,Low
3429,122,4,3323.9500000000003,1,2,1,4,Low
3430,64,7,5809.24,2,4,3,9,Medium
3431,29,10,12673.97,4,5,5,14,High
3432,107,8,9201.85,1,5,5,11,Medium
3433,1,10,10471.84,5,5,5,15,High
3434,65,5,5720.52,2,3,3,8,Medium
3435,137,5,6384.02,1,3,3,7,Low
3436,23,7,8090.11,4,4,4,12,High
3437,103,5,6930.87,1,3,4,8,Medium
3438,175,5,5208.01,1,3,2,6,Low
3439,75,6,5868.21,2,4,3,9,Medium
3440,33,5,5026.7,4,3,2,9,Medium
3441,139,5,4864.98,1,3,2,6,Low
3442,204,4,4629.6,1,2,2,5,Low
3443,30,6,6729.01,4,4,4,12,High
3444,40,2,3281.0299999999997,3,1,1,5,Low
3445,15,6,7992.1900000000005,5,4,4,13,High
3446,5,2,1028.53,5,1,1,7,Low
3447,84,11,12339.37,2,5,5,12,High
3448,11,5,5257.04,5,3,3,11,Medium
3449,150,4,4223.1900000000005,1,2,2,5,Low
3450,99,6,7360.77,2,4,4,10,Medium
3451,16,9,7139.17,4,5,4,13,High
3452,3,2,2808.6800000000003,5,1,1,7,Low
3453,73,6,6294.04,2,4,3,9,Medium
3454,116,5,5561.38,1,3,3,7,Low
3455,10,6,4674.13,5,4,2,11,Medium
3456,64,3,4206.89,2,1,2,5,Low
3457,98,3,2726.46,2,1,1,4,Low
3458,109,4,5141.16,1,2,2,5,Low
3459,67,3,4164.04,2,1,2,5,Low
3460,81,8,10701.84,2,5,5,12,High
3461,137,7,8401.21,1,4,4,9,Medium
3462,22,5,5392.75,4,3,3,10,Medium
3463,58,4,3021.68,3,2,1,6,Low
3464,18,2,1891.06,4,1,1,6,Low
3465,73,9,8992.41,2,5,5,12,High
3466,69,3,2421.71,2,1,1,4,Low
3467,6,6,8292.41,5,4,4,13,High
3468,2,7,7428.03,5,4,4,13,High
3469,37,4,3712.6400000000003,3,2,1,6,Low
3470,3,8,14126.25,5,5,5,15,High
3471,149,4,4637.4800000000005,1,2,2,5,Low
3472,6,6,6900.7,5,4,4,13,High
3473,13,4,5487.64,5,2,3,10,Medium
3474,72,5,4654.08,2,3,2,7,Low
3475,4,4,3785.92,5,2,2,9,Medium
3476,51,5,2254.2599999999998,3,3,1,7,Low
3477,65,8,10212.17,2,5,5,12,High
3478,30,6,6445.49,4,4,3,11,Medium
3479,32,6,6015.17,4,4,3,11,Medium
3480,17,4,4659.76,4,2,2,8,Medium
3481,55,7,4988.41,3,4,2,9,Medium
3482,28,8,11842.05,4,5,5,14,High
3483,118,6,8078.03,1,4,4,9,Medium
3484,80,7,10169.77,2,4,5,11,Medium
3485,26,2,2250.79,4,1,1,6,Low
3486,10,4,4722.08,5,2,2,9,Medium
3487,11,3,3715.32,5,1,1,7,Low
3488,18,2,2167.79,4,1,1,6,Low
3489,109,6,8300.15,1,4,4,9,Medium
3490,167,5,4739.7,1,3,2,6,Low
3491,190,4,3151.67,1,2,1,4,Low
3492,81,3,4141.43,2,1,2,5,Low
3493,94,6,10053.82,2,4,5,11,Medium
3494,5,4,5122.71,5,2,2,9,Medium
3495,14,7,8626.65,5,4,4,13,High
3496,257,4,4725.38,1,2,2,5,Low
3497,53,3,3744.0699999999997,3,1,1,5,Low
3498,128,6,5177.0599999999995,1,4,2,7,Low
3499,52,7,7673.4800000000005,3,4,4,11,Medium
3500,145,6,4922.41,1,4,2,7,Low
5034,85,3,1519.92,2,1,1,4,Low
